TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T08213,2024-03-09,Mouse,Electronics,West,Offline,1,30994,30994,Cash,C02835
T08214,2023-03-02,Tablet,Accessories,West,Online,8,79422,635376,Cash,C01801
T08215,2023-09-21,Monitor,Electronics,West,Online,8,53527,428216,Cash,C01868
T08216,2023-07-07,Laptop,Accessories,South,Online,1,70003,70003,Cash,C00560
T08217,2023-08-31,Keyboard,Electronics,North,Offline,6,39622,237732,Net Banking,C02609
T08218,2024-12-06,Monitor,Electronics,East,Online,2,47596,95192,Credit Card,C01424
T08219,2023-09-12,Tablet,Accessories,West,Online,2,64532,129064,Cash,C00665
T08220,2023-01-29,Headphones,Accessories,East,Online,1,35320,35320,Net Banking,C02422
T08221,2023-07-14,Mouse,Accessories,South,Offline,2,77957,155914,Net Banking,C00110
T08222,2023-10-01,Headphones,Electronics,East,Offline,3,56402,169206,Credit Card,C01238
T08223,2023-04-03,Laptop,Accessories,South,Online,8,59096,472768,Cash,C01535
T08224,2024-08-08,Mouse,Electronics,South,Offline,6,26977,161862,Net Banking,C00011
T08225,2024-04-28,Mouse,Accessories,South,Offline,6,63964,383784,UPI,C01061
T08226,2024-05-01,Tablet,Electronics,North,Online,3,52937,158811,Net Banking,C00877
T08227,2024-03-05,Keyboard,Accessories,South,Offline,1,61720,61720,Credit Card,C00716
T08228,2023-08-10,Headphones,Accessories,North,Offline,10,37099,370990,UPI,C00835
T08229,2024-01-22,Laptop,Accessories,South,Online,9,59596,536364,Credit Card,C02895
T08230,2023-10-26,Mobile,Accessories,South,Offline,4,9994,39976,Cash,C02618
T08231,2024-10-08,Printer,Electronics,North,Offline,2,28808,57616,UPI,C02219
T08232,2023-05-23,Tablet,Accessories,West,Online,6,41500,249000,Net Banking,C01808
T08233,2024-12-02,Printer,Electronics,East,Online,3,56195,168585,UPI,C01891
T08234,2023-08-23,Laptop,Electronics,East,Online,5,7753,38765,Net Banking,C01617
T08235,2023-09-06,Headphones,Electronics,South,Online,8,77080,616640,Credit Card,C01536
T08236,2024-05-02,Monitor,Accessories,East,Offline,6,51770,310620,Cash,C00613
T08237,2024-05-04,Laptop,Electronics,North,Offline,10,59536,595360,Net Banking,C02608
T08238,2023-08-06,Tablet,Accessories,West,Online,8,36843,294744,UPI,C02566
T08239,2023-06-08,Mobile,Electronics,South,Online,2,47388,94776,Net Banking,C00354
T08240,2023-05-30,Mouse,Accessories,North,Online,3,70862,212586,Cash,C02344
T08241,2024-01-29,Printer,Electronics,North,Online,2,71185,142370,Credit Card,C01953
T08242,2024-03-28,Mobile,Accessories,North,Offline,3,58518,175554,Cash,C00468
T08243,2023-03-26,Tablet,Electronics,South,Offline,2,43244,86488,Cash,C02496
T08244,2024-09-14,Tablet,Accessories,East,Offline,4,68916,275664,Net Banking,C01046
T08245,2024-05-18,Mobile,Electronics,East,Offline,10,36703,367030,Net Banking,C01732
T08246,2023-08-22,Tablet,Accessories,East,Online,7,16181,113267,UPI,C00012
T08247,2023-12-29,Headphones,Electronics,West,Offline,9,36816,331344,Net Banking,C00484
T08248,2024-12-18,Mouse,Electronics,South,Online,6,43246,259476,Cash,C01790
T08249,2023-06-06,Monitor,Electronics,South,Online,9,47164,424476,Credit Card,C02879
T08250,2024-06-13,Tablet,Electronics,West,Offline,5,2275,11375,UPI,C00743
T08251,2023-07-04,Monitor,Electronics,South,Online,1,54311,54311,Credit Card,C00043
T08252,2023-03-08,Laptop,Electronics,South,Offline,5,25980,129900,Cash,C00251
T08253,2024-05-26,Headphones,Accessories,East,Offline,4,74428,297712,Cash,C00889
T08254,2023-03-29,Headphones,Electronics,South,Online,5,23382,116910,Net Banking,C01331
T08255,2023-08-31,Mobile,Accessories,North,Online,8,42011,336088,Net Banking,C02684
T08256,2024-09-28,Tablet,Accessories,South,Offline,3,17601,52803,Credit Card,C00217
T08257,2024-08-11,Monitor,Accessories,East,Offline,3,65273,195819,Cash,C01892
T08258,2023-03-30,Mobile,Accessories,North,Offline,5,44369,221845,Cash,C01041
T08259,2024-05-22,Mobile,Electronics,East,Offline,4,57360,229440,Credit Card,C02037
T08260,2024-09-05,Laptop,Electronics,North,Offline,10,65686,656860,Credit Card,C02909
T08261,2024-07-21,Monitor,Electronics,North,Online,9,63643,572787,UPI,C01359
T08262,2024-04-23,Printer,Accessories,South,Online,4,60427,241708,Credit Card,C02788
T08263,2024-01-17,Keyboard,Accessories,South,Offline,7,57648,403536,UPI,C01679
T08264,2023-06-15,Laptop,Accessories,South,Online,2,10726,21452,UPI,C01266
T08265,2024-04-11,Mobile,Accessories,South,Offline,3,45282,135846,Credit Card,C01372
T08266,2023-07-22,Printer,Accessories,East,Online,10,55584,555840,Cash,C02012
T08267,2023-10-31,Headphones,Accessories,North,Offline,6,17533,105198,Credit Card,C01943
T08268,2024-11-21,Tablet,Accessories,West,Offline,2,50978,101956,UPI,C01960
T08269,2023-10-23,Printer,Accessories,North,Online,1,31760,31760,Credit Card,C00784
T08270,2024-02-19,Laptop,Electronics,East,Online,7,42781,299467,Credit Card,C00691
T08271,2024-02-11,Laptop,Electronics,East,Online,4,68558,274232,Cash,C02356
T08272,2023-11-03,Mouse,Electronics,East,Online,6,19395,116370,Credit Card,C00636
T08273,2023-05-06,Printer,Accessories,North,Offline,1,40768,40768,UPI,C00761
T08274,2024-10-27,Mobile,Accessories,West,Online,6,14358,86148,Cash,C02177
T08275,2023-08-11,Keyboard,Accessories,North,Online,3,12726,38178,Net Banking,C00814
T08276,2024-09-04,Printer,Electronics,East,Offline,2,20527,41054,Credit Card,C01258
T08277,2023-09-30,Monitor,Electronics,West,Offline,4,58432,233728,Cash,C00737
T08278,2023-04-05,Mouse,Accessories,North,Offline,10,22293,222930,Cash,C02767
T08279,2024-02-06,Mobile,Electronics,North,Offline,6,34029,204174,Cash,C00203
T08280,2023-09-29,Printer,Electronics,West,Offline,9,62338,561042,Net Banking,C00299
T08281,2024-02-22,Printer,Electronics,South,Offline,4,70147,280588,Credit Card,C01860
T08282,2024-09-17,Laptop,Accessories,North,Offline,6,41832,250992,UPI,C01649
T08283,2023-08-30,Keyboard,Electronics,East,Offline,10,8305,83050,Net Banking,C01168
T08284,2024-01-23,Mouse,Electronics,North,Offline,3,3237,9711,Cash,C02688
T08285,2024-09-12,Mobile,Electronics,East,Offline,3,42564,127692,Cash,C00402
T08286,2024-12-16,Mouse,Electronics,North,Offline,8,4030,32240,Credit Card,C02006
T08287,2024-08-21,Mobile,Accessories,South,Offline,10,77320,773200,Credit Card,C01387
T08288,2023-06-07,Mouse,Accessories,South,Offline,8,48562,388496,Net Banking,C00582
T08289,2023-04-27,Printer,Accessories,South,Offline,9,56639,509751,UPI,C02316
T08290,2023-01-08,Printer,Accessories,South,Online,10,50472,504720,Cash,C00044
T08291,2024-09-22,Headphones,Electronics,West,Online,4,8174,32696,UPI,C00542
T08292,2024-09-15,Printer,Electronics,West,Offline,5,24990,124950,UPI,C00922
T08293,2024-11-28,Tablet,Electronics,West,Offline,2,46603,93206,UPI,C02939
T08294,2023-03-22,Keyboard,Electronics,North,Offline,3,24655,73965,Net Banking,C02322
T08295,2024-11-10,Tablet,Electronics,South,Offline,7,61365,429555,UPI,C00051
T08296,2024-03-27,Monitor,Accessories,South,Offline,2,18577,37154,Net Banking,C01915
T08297,2023-10-10,Tablet,Electronics,East,Offline,3,37755,113265,Credit Card,C01899
T08298,2023-07-08,Headphones,Electronics,South,Online,8,21392,171136,UPI,C02135
T08299,2024-12-04,Tablet,Electronics,North,Online,4,47674,190696,Credit Card,C00017
T08300,2024-06-10,Laptop,Electronics,South,Offline,5,72514,362570,Cash,C01523
T08301,2024-05-10,Mobile,Electronics,South,Offline,10,21282,212820,Cash,C02040
T08302,2023-01-25,Headphones,Accessories,East,Offline,1,40528,40528,Net Banking,C00756
T08303,2024-05-20,Mouse,Electronics,East,Offline,4,63378,253512,Net Banking,C00172
T08304,2024-04-10,Mouse,Accessories,West,Offline,5,77065,385325,Cash,C02788
T08305,2024-09-02,Headphones,Electronics,North,Online,8,71438,571504,Credit Card,C00031
T08306,2023-08-29,Keyboard,Accessories,North,Offline,10,77751,777510,Net Banking,C00748
T08307,2024-02-01,Mobile,Electronics,South,Online,7,5746,40222,Credit Card,C00838
T08308,2023-02-05,Mobile,Electronics,West,Offline,1,34120,34120,Cash,C01387
T08309,2024-10-18,Tablet,Electronics,West,Offline,10,47124,471240,Cash,C01828
T08310,2023-05-16,Headphones,Accessories,North,Offline,2,58299,116598,UPI,C00153
T08311,2024-04-10,Laptop,Accessories,North,Offline,4,54869,219476,Credit Card,C00755
T08312,2023-10-29,Monitor,Accessories,West,Online,4,12782,51128,Credit Card,C02182
T08313,2023-03-05,Laptop,Accessories,West,Online,1,64608,64608,Net Banking,C00192
T08314,2024-04-20,Tablet,Electronics,South,Online,6,58731,352386,Credit Card,C01747
T08315,2023-02-19,Printer,Electronics,North,Offline,1,44642,44642,Cash,C02221
T08316,2023-02-27,Mobile,Accessories,North,Offline,4,46361,185444,Credit Card,C01696
T08317,2023-09-06,Mouse,Electronics,South,Online,6,19607,117642,Net Banking,C00517
T08318,2024-05-19,Laptop,Electronics,North,Offline,3,13636,40908,Net Banking,C02035
T08319,2024-12-27,Tablet,Accessories,North,Offline,5,43614,218070,Cash,C02477
T08320,2024-02-16,Printer,Electronics,West,Offline,5,49282,246410,Cash,C01885
T08321,2024-09-06,Printer,Electronics,West,Offline,10,16345,163450,Cash,C01817
T08322,2023-01-30,Tablet,Accessories,West,Online,7,47281,330967,Credit Card,C02559
T08323,2024-05-19,Mobile,Accessories,South,Online,2,76690,153380,Net Banking,C02094
T08324,2023-12-16,Monitor,Electronics,East,Offline,10,30353,303530,Net Banking,C01934
T08325,2023-01-20,Tablet,Electronics,West,Offline,5,30050,150250,UPI,C01174
T08326,2024-07-06,Printer,Accessories,East,Online,1,18187,18187,Net Banking,C01117
T08327,2024-11-09,Monitor,Electronics,South,Offline,8,71033,568264,Net Banking,C02562
T08328,2023-10-10,Mouse,Accessories,East,Offline,1,28771,28771,UPI,C00484
T08329,2023-04-26,Mouse,Electronics,West,Online,3,70777,212331,Net Banking,C02768
T08330,2023-09-16,Laptop,Accessories,South,Offline,9,55520,499680,UPI,C01690
T08331,2023-02-24,Mobile,Electronics,South,Offline,1,39732,39732,UPI,C01976
T08332,2023-07-14,Keyboard,Accessories,South,Offline,5,73815,369075,Cash,C02388
T08333,2024-01-25,Tablet,Accessories,West,Online,7,67333,471331,Cash,C02842
T08334,2024-10-29,Printer,Electronics,North,Offline,6,22425,134550,Credit Card,C02157
T08335,2024-04-04,Keyboard,Electronics,South,Online,2,43971,87942,Cash,C00470
T08336,2023-01-12,Keyboard,Accessories,South,Online,2,76945,153890,Net Banking,C01952
T08337,2024-07-24,Tablet,Accessories,North,Online,4,25994,103976,Net Banking,C01950
T08338,2023-04-26,Monitor,Electronics,West,Offline,8,61387,491096,Net Banking,C00424
T08339,2024-09-14,Keyboard,Electronics,North,Online,4,59323,237292,UPI,C01678
T08340,2023-03-09,Tablet,Accessories,South,Offline,7,37118,259826,Net Banking,C01898
T08341,2024-10-06,Tablet,Electronics,North,Offline,1,72754,72754,Credit Card,C00170
T08342,2023-07-19,Tablet,Accessories,South,Online,3,76293,228879,UPI,C02706
T08343,2024-01-04,Mobile,Accessories,North,Online,4,5841,23364,Cash,C01147
T08344,2024-01-19,Mouse,Electronics,South,Offline,7,66449,465143,Credit Card,C00536
T08345,2023-03-05,Tablet,Electronics,West,Online,9,54235,488115,Credit Card,C00560
T08346,2023-10-21,Printer,Accessories,West,Online,4,24860,99440,Cash,C00521
T08347,2023-11-06,Mouse,Accessories,South,Online,3,38817,116451,Credit Card,C02086
T08348,2023-04-07,Tablet,Electronics,South,Offline,6,44751,268506,Credit Card,C00690
T08349,2023-10-11,Printer,Accessories,North,Offline,6,1155,6930,Net Banking,C01356
T08350,2023-11-10,Laptop,Accessories,North,Online,2,23024,46048,UPI,C02425
T08351,2024-09-01,Keyboard,Electronics,North,Online,2,24076,48152,UPI,C01083
T08352,2024-07-07,Mouse,Electronics,East,Offline,2,38124,76248,Net Banking,C01214
T08353,2023-04-25,Tablet,Electronics,South,Offline,4,14166,56664,Credit Card,C00827
T08354,2024-02-12,Laptop,Electronics,South,Online,8,48758,390064,Credit Card,C02458
T08355,2023-12-29,Tablet,Electronics,South,Online,7,5594,39158,Cash,C00672
T08356,2024-06-29,Mouse,Electronics,East,Online,2,21900,43800,UPI,C00072
T08357,2023-06-15,Monitor,Accessories,North,Offline,7,15234,106638,Credit Card,C01376
T08358,2024-08-29,Monitor,Accessories,South,Online,5,53143,265715,Net Banking,C02613
T08359,2024-03-17,Mouse,Electronics,South,Online,9,63051,567459,UPI,C00109
T08360,2024-07-04,Monitor,Accessories,North,Offline,8,77645,621160,UPI,C02570
T08361,2023-02-22,Mobile,Electronics,West,Online,8,27879,223032,UPI,C00980
T08362,2024-07-16,Mouse,Electronics,West,Online,3,71624,214872,Net Banking,C02510
T08363,2024-12-20,Headphones,Electronics,South,Offline,10,25592,255920,Cash,C02045
T08364,2024-11-07,Mobile,Electronics,West,Offline,3,37558,112674,Cash,C00611
T08365,2024-03-16,Laptop,Electronics,South,Online,4,76301,305204,Net Banking,C02489
T08366,2024-03-14,Mouse,Electronics,South,Online,10,37676,376760,Credit Card,C00697
T08367,2023-05-20,Laptop,Accessories,East,Offline,3,70372,211116,Credit Card,C00836
T08368,2024-04-16,Keyboard,Accessories,North,Offline,7,66232,463624,Cash,C01692
T08369,2024-02-01,Headphones,Accessories,North,Offline,10,53019,530190,Credit Card,C02006
T08370,2024-01-16,Mouse,Electronics,West,Offline,2,68379,136758,UPI,C00949
T08371,2023-07-23,Laptop,Electronics,West,Offline,1,26612,26612,UPI,C00649
T08372,2023-11-09,Mouse,Electronics,West,Offline,8,65282,522256,Cash,C00559
T08373,2024-02-19,Tablet,Accessories,South,Online,4,45359,181436,Credit Card,C01350
T08374,2024-11-20,Laptop,Electronics,North,Online,10,33648,336480,Cash,C02242
T08375,2024-06-26,Mobile,Electronics,East,Online,9,4303,38727,Credit Card,C01227
T08376,2023-10-02,Laptop,Accessories,West,Offline,4,69798,279192,Cash,C00425
T08377,2024-01-23,Laptop,Accessories,East,Offline,2,10392,20784,Credit Card,C02081
T08378,2024-11-10,Mobile,Accessories,East,Online,5,26947,134735,Net Banking,C00264
T08379,2023-09-25,Headphones,Accessories,West,Offline,5,59115,295575,Cash,C00941
T08380,2023-01-09,Keyboard,Accessories,West,Offline,3,64956,194868,Credit Card,C02272
T08381,2023-03-21,Headphones,Electronics,East,Online,6,7999,47994,UPI,C01614
T08382,2024-03-01,Tablet,Accessories,West,Offline,5,59760,298800,UPI,C01118
T08383,2023-02-22,Tablet,Accessories,North,Offline,7,35509,248563,Net Banking,C02341
T08384,2023-05-17,Mobile,Electronics,East,Online,4,26735,106940,Cash,C02354
T08385,2023-10-28,Mobile,Accessories,South,Online,10,19375,193750,Net Banking,C01125
T08386,2024-06-20,Tablet,Electronics,East,Offline,3,76849,230547,Cash,C01710
T08387,2024-03-06,Keyboard,Electronics,West,Offline,9,33652,302868,Cash,C00799
T08388,2024-08-30,Monitor,Electronics,North,Offline,10,43676,436760,Cash,C00671
T08389,2023-08-21,Headphones,Accessories,West,Online,7,56492,395444,Cash,C02451
T08390,2023-05-25,Mouse,Electronics,West,Online,2,68416,136832,Cash,C00309
T08391,2023-12-20,Mouse,Accessories,West,Online,3,19245,57735,Credit Card,C02929
T08392,2024-04-11,Mouse,Accessories,North,Offline,3,48220,144660,UPI,C01895
T08393,2023-10-23,Printer,Accessories,North,Online,4,8005,32020,UPI,C01415
T08394,2024-08-24,Monitor,Electronics,West,Offline,10,37756,377560,Cash,C00632
T08395,2024-02-09,Headphones,Accessories,West,Offline,4,68717,274868,UPI,C00870
T08396,2023-04-12,Laptop,Accessories,West,Offline,10,46812,468120,UPI,C00191
T08397,2024-07-23,Laptop,Electronics,West,Online,2,17858,35716,Cash,C01135
T08398,2023-06-08,Keyboard,Accessories,East,Online,1,14309,14309,UPI,C02501
T08399,2024-01-07,Keyboard,Accessories,South,Offline,6,36624,219744,Credit Card,C00658
T08400,2024-09-03,Printer,Accessories,North,Online,2,35245,70490,Credit Card,C02369
T08401,2023-10-25,Printer,Electronics,East,Online,4,38229,152916,Net Banking,C01640
T08402,2024-03-22,Mouse,Accessories,West,Offline,3,13775,41325,UPI,C01123
T08403,2023-11-06,Printer,Electronics,West,Online,7,69270,484890,Net Banking,C00972
T08404,2023-01-23,Mouse,Accessories,West,Online,7,38286,268002,Cash,C02736
T08405,2023-01-06,Keyboard,Accessories,South,Online,4,59328,237312,UPI,C01418
T08406,2024-02-04,Mobile,Electronics,West,Offline,7,63704,445928,Net Banking,C02404
T08407,2023-08-04,Monitor,Accessories,West,Offline,3,8154,24462,Net Banking,C01438
T08408,2023-07-11,Headphones,Accessories,East,Online,6,50303,301818,Net Banking,C00175
T08409,2023-02-15,Tablet,Electronics,North,Offline,9,63722,573498,Credit Card,C01460
T08410,2023-07-25,Mobile,Accessories,North,Offline,6,32400,194400,Credit Card,C02302
T08411,2024-01-27,Mouse,Electronics,North,Offline,6,62367,374202,UPI,C01312
T08412,2024-08-09,Monitor,Accessories,South,Offline,5,46032,230160,Credit Card,C01261
T08413,2023-12-20,Mobile,Electronics,West,Online,5,59104,295520,Net Banking,C00752
T08414,2024-09-08,Mobile,Accessories,East,Offline,5,68384,341920,Credit Card,C00318
T08415,2024-08-23,Headphones,Electronics,North,Offline,9,77002,693018,Net Banking,C00205
T08416,2023-02-12,Headphones,Electronics,North,Offline,1,56034,56034,UPI,C00266
T08417,2024-05-06,Headphones,Accessories,East,Offline,9,60442,543978,UPI,C00235
T08418,2024-04-25,Keyboard,Electronics,South,Offline,4,77864,311456,Net Banking,C02148
T08419,2023-06-09,Laptop,Accessories,South,Online,7,13579,95053,Net Banking,C00989
T08420,2024-04-16,Laptop,Accessories,South,Offline,1,51899,51899,Credit Card,C02448
T08421,2023-11-26,Tablet,Electronics,East,Offline,8,60507,484056,UPI,C02113
T08422,2023-11-06,Mouse,Accessories,East,Online,9,67359,606231,Cash,C01560
T08423,2023-11-04,Monitor,Accessories,South,Offline,5,31309,156545,UPI,C00721
T08424,2024-11-18,Headphones,Electronics,East,Offline,10,51980,519800,Net Banking,C01347
T08425,2023-09-13,Laptop,Electronics,West,Offline,4,65385,261540,Net Banking,C02740
T08426,2024-06-06,Keyboard,Electronics,North,Online,5,54269,271345,Net Banking,C01672
T08427,2024-12-26,Mouse,Electronics,East,Offline,3,10985,32955,UPI,C00582
T08428,2024-12-04,Mouse,Electronics,North,Offline,4,50077,200308,Credit Card,C00918
T08429,2024-08-11,Tablet,Electronics,South,Offline,6,64230,385380,Net Banking,C02090
T08430,2023-03-31,Mouse,Accessories,West,Online,5,22076,110380,UPI,C02943
T08431,2023-09-28,Laptop,Accessories,East,Offline,8,59204,473632,Credit Card,C01166
T08432,2024-03-19,Mouse,Electronics,West,Offline,1,60937,60937,UPI,C02580
T08433,2023-04-04,Tablet,Electronics,East,Online,8,69002,552016,UPI,C01117
T08434,2023-04-11,Tablet,Accessories,North,Online,4,73394,293576,UPI,C02808
T08435,2023-03-23,Printer,Accessories,East,Offline,6,14763,88578,Net Banking,C00348
T08436,2023-11-19,Printer,Electronics,South,Offline,10,15500,155000,Net Banking,C02475
T08437,2023-09-30,Keyboard,Electronics,South,Offline,10,65892,658920,Net Banking,C02385
T08438,2023-08-02,Tablet,Electronics,South,Offline,5,75668,378340,Net Banking,C02397
T08439,2023-09-16,Tablet,Accessories,South,Online,7,39763,278341,Net Banking,C00621
T08440,2023-10-11,Keyboard,Accessories,West,Online,4,13113,52452,UPI,C02830
T08441,2023-03-23,Keyboard,Accessories,North,Offline,9,26857,241713,Cash,C02188
T08442,2023-03-26,Printer,Electronics,West,Offline,4,35308,141232,UPI,C01705
T08443,2023-10-13,Keyboard,Accessories,West,Online,5,74169,370845,Cash,C01736
T08444,2024-02-06,Headphones,Accessories,South,Online,1,14390,14390,Credit Card,C00023
T08445,2023-10-02,Monitor,Accessories,South,Online,4,43720,174880,Cash,C00313
T08446,2024-04-12,Headphones,Electronics,West,Online,1,19327,19327,UPI,C01254
T08447,2024-11-07,Tablet,Accessories,South,Offline,9,53213,478917,Net Banking,C01709
T08448,2024-01-13,Tablet,Electronics,South,Offline,5,67086,335430,Net Banking,C02965
T08449,2024-05-24,Mobile,Electronics,West,Online,5,39928,199640,UPI,C02305
